,GR,DT,DRES,DEN,Depth,COND,CAL,Zone_Tertiary,Zone_Paleocene,Zone_Chalk,Zone_Jurassic
151251,65.2539,100.4667,0.9845,2.4034,8644.0,1015.744,12.493,0,1,0,0
151252,63.4957,100.9114,0.9954,2.391,8644.5,1004.6212,12.5119,0,1,0,0
151253,66.6961,102.1653,0.991,2.3794,8645.0,1009.0817,12.5002,0,1,0,0
151254,67.2385,101.65,0.9633,2.3866,8645.5,1038.0983,12.5188,0,1,0,0
151255,63.8568,102.1332,0.92,2.387,8646.0,1086.9565,12.5219,0,1,0,0
151256,64.2542,101.9262,0.8827,2.3702,8646.5,1132.8877,12.4534,0,1,0,0
151257,66.2642,101.9262,0.8671,2.3452,8647.0,1153.2695,12.4676,0,1,0,0
151258,67.1786,103.8425,0.8688,2.3598,8647.5,1151.0129,12.5351,0,1,0,0
151259,64.1025,104.3883,0.8742,2.373,8648.0,1143.903,12.5219,0,1,0,0
151260,62.1841,103.183,0.8834,2.3813,8648.5,1131.99,12.5896,0,1,0,0
151261,63.4166,103.4542,0.9096,2.395,8649.0,1099.3843,12.5474,0,1,0,0
151262,64.7294,104.966,0.9625,2.4293,8649.5,1038.9611,12.5257,0,1,0,0
151263,62.1983,103.2875,1.0283,2.4592,8650.0,972.4788,12.4603,0,1,0,0
151264,60.0584,99.6724,1.0408,2.4607,8650.5,960.7994,12.4809,0,1,0,0
151265,62.8606,98.6547,0.9466,2.4187,8651.0,1056.4124,12.4603,0,1,0,0
151266,63.4805,98.7201,0.8248,2.3948,8651.5,1212.4152,12.5279,0,1,0,0
151267,62.9341,101.6634,0.7699,2.3998,8652.0,1298.87,12.6821,0,1,0,0
151268,53.4125,95.2526,0.7918,2.4264,8652.5,1262.9452,12.5775,0,1,0,0
151269,53.38800000000001,94.2985,0.8305,2.4269,8653.0,1204.0939,12.4186,0,1,0,0
151270,53.2038,94.4819,0.8194,2.4251,8653.5,1220.4052,12.3495,0,1,0,0
151271,48.1991,91.7499,0.7709999999999999,2.4109,8654.0,1297.0168,12.3935,0,1,0,0
151272,46.8029,85.9714,0.7049,2.3681,8654.5,1418.6409,12.3408,0,1,0,0
151273,43.3456,87.4441,0.6151,2.3099,8655.0,1625.7518,12.2892,0,1,0,0
151274,35.276,85.7838,0.5311,2.2335,8655.5,1882.8846,12.2972,0,1,0,0
151275,33.1808,87.5994,0.4854,2.2019,8656.0,2060.1565,12.2892,0,1,0,0
151276,30.7963,88.5643,0.4765,2.1813,8656.5,2098.636,12.2972,0,1,0,0
151277,30.8553,89.2748,0.4851,2.1783,8657.0,2061.4307,12.299,0,1,0,0
151278,29.0424,92.2371,0.4977,2.1881,8657.5,2009.2424,12.2736,0,1,0,0
151279,34.9578,93.1293,0.5149,2.2231,8658.0,1942.1246,12.3081,0,1,0,0
151280,46.9983,94.6942,0.5357,2.2764,8658.5,1866.7163,12.3154,0,1,0,0
151281,66.6856,101.0057,0.5452,2.336,8659.0,1834.1893,12.3548,0,1,0,0
151282,68.9141,105.4998,0.5284,2.3878,8659.5,1892.5056,12.3388,0,1,0,0
151283,69.8278,109.1742,0.4924,2.3856,8660.0,2030.8693,12.3987,0,1,0,0
151284,70.5705,114.2212,0.4609,2.2793,8660.5,2169.668,12.4908,0,1,0,0
151285,55.2415,119.3243,0.4504,2.2231,8661.0,2220.2488,12.4534,0,1,0,0
151286,66.492,120.3692,0.4587,2.2353,8661.5,2180.0742,12.5305,0,1,0,0
151287,69.4234,117.4592,0.4651,2.3149,8662.0,2150.0752,12.4098,0,1,0,0
151288,63.7638,114.664,0.4465,2.3506,8662.5,2239.6416,12.3978,0,1,0,0
151289,56.9067,114.1568,0.4085,2.3080000000000003,8663.0,2447.9805,12.2936,0,1,0,0
151290,44.8725,111.6149,0.3762,2.2258,8663.5,2658.1606,12.2373,0,1,0,0
151291,44.5264,106.6084,0.3627,2.1615,8664.0,2757.0996,12.2565,0,1,0,0
151292,34.3444,104.9747,0.3635,2.1354,8664.5,2751.0317,12.2373,0,1,0,0
151293,32.8876,106.5286,0.3625,2.149,8665.0,2758.6206,12.2565,0,1,0,0
151294,32.7125,108.2586,0.3451,2.1513,8665.5,2897.7109,12.2391,0,1,0,0
151295,31.9952,109.8167,0.314,2.1367,8666.0,3184.7134,12.25,0,1,0,0
151296,32.0248,107.8412,0.2854,2.1216,8666.5,3503.8542,12.2444,0,1,0,0
151297,31.3181,110.191,0.2681,2.115,8667.0,3729.9517,12.2518,0,1,0,0
151298,28.3826,110.6221,0.2607,2.1168,8667.5,3835.8269,12.2513,0,1,0,0
151299,25.3347,110.6355,0.2589,2.1098,8668.0,3862.4954,12.2591,0,1,0,0
151300,31.2763,110.0212,0.2583,2.1074,8668.5,3871.4673,12.2464,0,1,0,0
151301,32.1263,110.4459,0.2577,2.1064,8669.0,3880.4812,12.2651,0,1,0,0
151302,32.8398,109.6237,0.2633,2.1111,8669.5,3797.949,12.2627,0,1,0,0
151303,40.0257,110.0426,0.2811,2.1379,8670.0,3557.4529,12.2464,0,1,0,0
151304,52.2507,112.1344,0.306,2.1874,8670.5,3267.9739,12.2547,0,1,0,0
151305,59.0378,113.1578,0.3223,2.2506,8671.0,3102.6995,12.2936,0,1,0,0
151306,64.605,113.763,0.3184,2.2844,8671.5,3140.7036,12.3134,0,1,0,0
151307,57.4724,116.7858,0.2986,2.2639,8672.0,3348.9619,12.2953,0,1,0,0
151308,45.6309,115.2097,0.2736,2.1996,8672.5,3654.9707,12.2547,0,1,0,0
151309,40.5978,114.7074,0.2538,2.1201,8673.0,3940.1104,12.1756,0,1,0,0
151310,32.9174,111.3682,0.2467,2.0732,8673.5,4053.5061,12.1665,0,1,0,0
151311,31.146,108.5787,0.2528,2.0672,8674.0,3955.6963,12.1875,0,1,0,0
151312,33.4171,107.833,0.2659,2.0746,8674.5,3760.8125,12.2754,0,1,0,0
151313,39.3074,104.9327,0.2819,2.094,8675.0,3547.3574,12.2685,0,1,0,0
151314,38.2677,104.2333,0.3043,2.1116,8675.5,3286.2305,12.2791,0,1,0,0
151315,42.8453,100.8185,0.336,2.1368,8676.0,2976.1904,12.2627,0,1,0,0
151316,52.9241,100.7589,0.3697,2.146,8676.5,2704.8958,12.2858,0,1,0,0
151317,59.7582,100.6203,0.3956,2.1567,8677.0,2527.8059,12.4839,0,1,0,0
151318,39.5411,100.8348,0.4093,2.1549,8677.5,2443.1958,13.0673,0,1,0,0
151319,38.0588,101.1768,0.4116,2.1392,8678.0,2429.5432,12.284,0,1,0,0
151320,36.9758,101.1838,0.4153,2.1344,8678.5,2407.8979,12.2954,0,1,0,0
151321,44.9821,102.817,0.4358,2.1909,8679.0,2294.6306,12.2857,0,1,0,0
151322,53.4898,102.8602,0.4723,2.2651,8679.5,2117.2983,12.299,0,1,0,0
151323,59.4473,102.8602,0.5045,2.3184,8680.0,1982.1606,12.3063,0,1,0,0
151324,56.3571,100.8279,0.5102,2.3272,8680.5,1960.0156,12.3581,0,1,0,0
151325,46.8354,100.1319,0.4925,2.3179,8681.0,2030.4568,12.473,0,1,0,0
151326,58.7752,100.874,0.4716,2.3053,8681.5,2120.4412,12.31,0,1,0,0
151327,61.441,102.0155,0.4539,2.3085,8682.0,2203.1284,12.3045,0,1,0,0
151328,62.3187,104.8994,0.4341,2.2963,8682.5,2303.6167,12.2977,0,1,0,0
151329,62.8453,107.3682,0.4136,2.2699,8683.0,2417.7949,12.3753,0,1,0,0
151330,53.9117,105.5351,0.3923,2.2008,8683.5,2549.0696,12.3608,0,1,0,0
151331,34.878,103.7554,0.3671,2.1578,8684.0,2724.0535,12.2599,0,1,0,0
151332,33.6973,98.3547,0.3435,2.1381,8684.5,2911.2083,12.2464,0,1,0,0
151333,32.3717,96.493,0.3244,2.1607,8685.0,3082.614,12.2461,0,1,0,0
151334,31.2568,93.8622,0.3063,2.1574,8685.5,3264.7729,12.2573,0,1,0,0
151335,32.062,94.8436,0.2898,2.1381,8686.0,3450.6558,12.2445,0,1,0,0
151336,30.3601,95.2084,0.2782,2.1193,8686.5,3594.5364,12.2478,0,1,0,0
151337,30.1892,95.4851,0.2723,2.117,8687.0,3672.4202,12.2591,0,1,0,0
151338,31.0886,95.7367,0.2727,2.1141,8687.5,3667.0332,12.2663,0,1,0,0
151339,31.5643,96.3549,0.281,2.1309,8688.0,3558.719,12.2719,0,1,0,0
151340,34.7559,98.1722,0.2974,2.124,8688.5,3362.4749,12.2681,0,1,0,0
151341,48.2017,100.0356,0.3183,2.1214,8689.0,3141.6902,12.291,0,1,0,0
151342,46.6799,100.9745,0.3404,2.1202,8689.5,2937.7202,12.2989,0,1,0,0
151343,47.1775,100.876,0.3642,2.1467,8690.0,2745.7441,12.3136,0,1,0,0
151344,41.4774,99.6066,0.3835,2.173,8690.5,2607.5618,12.2271,0,1,0,0
151345,39.9188,99.4004,0.3774,2.2077,8691.0,2649.7085,12.2391,0,1,0,0
151346,41.9285,96.153,0.3361,2.2024,8691.5,2975.3049,12.2355,0,1,0,0
151347,34.205,94.5291,0.2854,2.1516,8692.0,3503.8542,12.2289,0,1,0,0
151348,35.1178,93.4927,0.2504,2.1058,8692.5,3993.6101,12.2373,0,1,0,0
151349,35.1953,94.8532,0.2351,2.0888,8693.0,4253.5093,12.2271,0,1,0,0
151350,35.4924,97.0538,0.2308,2.0901,8693.5,4332.7554,12.2246,0,1,0,0
151351,33.8537,103.1416,0.2276,2.0818,8694.0,4393.6733,12.2409,0,1,0,0
151352,33.5188,102.7503,0.2228,2.0789,8694.5,4488.3301,12.2271,0,1,0,0
151353,33.189,102.1641,0.2184,2.0797,8695.0,4578.7544,12.2246,0,1,0,0
151354,34.2401,101.5154,0.2147,2.0832,8695.5,4657.6621,12.2373,0,1,0,0
151355,33.6369,102.4957,0.2111,2.0939,8696.0,4737.0913,12.2289,0,1,0,0
151356,32.87,102.3613,0.2102,2.0924,8696.5,4757.374,12.2518,0,1,0,0
151357,31.6763,102.6698,0.2136,2.099,8697.0,4681.6479,12.220999999999998,0,1,0,0
151358,33.9803,102.0324,0.2176,2.0994,8697.5,4595.5884,12.2289,0,1,0,0
151359,32.9526,101.8922,0.219,2.1075,8698.0,4566.21,12.2246,0,1,0,0
151360,29.9602,101.9282,0.22,2.1081,8698.5,4545.4546,12.2392,0,1,0,0
151361,30.5763,102.0918,0.2228,2.1063,8699.0,4488.3301,12.2246,0,1,0,0
151362,31.1635,101.7273,0.2239,2.1022,8699.5,4466.2793,12.2409,0,1,0,0
151363,33.8136,103.1415,0.2211,2.1063,8700.0,4522.8403,12.2246,0,1,0,0
151364,31.2331,103.1019,0.2183,2.1116,8700.5,4580.8521,12.2355,0,1,0,0
151365,31.3515,101.5765,0.2183,2.1218,8701.0,4580.8521,12.2271,0,1,0,0
151366,34.3022,101.1443,0.2196,2.1217,8701.5,4553.7339,12.2391,0,1,0,0
151367,34.0821,99.9358,0.2206,2.1234,8702.0,4533.0918,12.220999999999998,0,1,0,0
151368,34.5569,98.537,0.2231,2.126,8702.5,4482.2949,12.2409,0,1,0,0
151369,34.0423,100.7847,0.2298,2.1237,8703.0,4351.6099,12.2228,0,1,0,0
151370,33.1223,100.1289,0.2414,2.1285,8703.5,4142.502,12.2271,0,1,0,0
151371,32.7721,100.3782,0.2553,2.1345,8704.0,3916.9607,12.2391,0,1,0,0
151372,34.933,101.3428,0.2693,2.1449,8704.5,3713.3306,12.2355,0,1,0,0
151373,35.0418,99.1787,0.2841,2.1621,8705.0,3519.8875,12.2306,0,1,0,0
151374,33.0063,94.683,0.3054,2.1852,8705.5,3274.394,12.2573,0,1,0,0
151375,33.2961,93.7207,0.3466,2.2477,8706.0,2885.1702,12.2616,0,1,0,0
151376,35.3298,96.6156,0.4253,2.2719,8706.5,2351.2815,12.2591,0,1,0,0
151377,43.2372,95.2404,0.53,2.2686,8707.0,1886.7926,12.2846,0,1,0,0
151378,60.167,96.136,0.5889,2.286,8707.5,1698.0811,12.2667,0,1,0,0
151379,59.0856,87.8813,0.6082,2.3742,8708.0,1644.1959,12.4262,0,1,0,0
151380,55.3603,87.6059,0.6942,2.4829,8708.5,1440.5071,12.3891,0,1,0,0
151381,27.631,89.4551,0.8787,2.5377,8709.0,1138.0448,12.3646,0,1,0,0
151382,36.0764,89.82600000000002,0.9663,2.5231,8709.5,1034.8752,12.3132,0,1,0,0
151383,38.4054,89.895,0.8231,2.4719,8710.0,1214.9193,12.3426,0,1,0,0
151384,46.6461,92.0356,0.6883,2.4355,8710.5,1452.8549,12.3316,0,1,0,0
151385,57.6485,94.828,0.652,2.4361,8711.0,1533.7423,12.3531,0,1,0,0
151386,60.4551,99.7146,0.6733,2.4337,8711.5,1485.2219,12.3533,0,1,0,0
151387,62.1262,105.5544,0.7021,2.4372,8712.0,1424.2986,12.3826,0,1,0,0
151388,62.8089,106.7308,0.7331,2.4513,8712.5,1364.0704,12.4012,0,1,0,0
151389,56.7282,105.7594,0.7806,2.5109,8713.0,1281.0658,12.3808,0,1,0,0
151390,45.3634,104.3406,0.8491,2.5303,8713.5,1177.7177,12.3425,0,1,0,0
151391,44.5531,96.3127,0.9779,2.5161,8714.0,1022.5994,12.3687,0,1,0,0
151392,40.8897,87.3396,1.2426,2.5194,8714.5,804.7642,12.3261,0,1,0,0
151393,21.3437,80.5219,1.6277,2.5359,8715.0,614.3638,12.3169,0,1,0,0
151394,17.4012,75.8752,1.9155,2.5297,8715.5,522.0569,12.2989,0,1,0,0
151395,13.2474,73.9981,2.1034,2.5033,8716.0,475.4207,12.3117,0,1,0,0
151396,12.7849,68.1606,2.4394,2.5153,8716.5,409.9369,12.303,0,1,0,0
151397,16.2191,63.9823,2.7896,2.5438,8717.0,358.4743,12.3136,0,1,0,0
151398,14.0468,63.8851,2.5891,2.568,8717.5,386.2346,12.315,0,1,0,0
151399,16.0752,63.8803,2.0454,2.5453,8718.0,488.9019,12.3171,0,1,0,0
151400,18.3039,66.7544,1.5691,2.5224,8718.5,637.308,12.339,0,1,0,0
151401,22.8226,78.5067,1.1674,2.511,8719.0,856.6044,12.334,0,1,0,0
151402,35.9093,78.5962,0.8762,2.4806,8719.5,1141.2919,12.3592,0,1,0,0
151403,53.5048,100.6833,0.7229,2.4374,8720.0,1383.3173,12.3338,0,1,0,0
151404,54.5918,116.801,0.6709,2.3829,8720.5,1490.5352,12.3717,0,1,0,0
151405,55.2369,115.688,0.6818,2.3728,8721.0,1466.7058,12.3769,0,1,0,0
151406,56.3794,114.0869,0.7345,2.3892,8721.5,1361.4705,12.3827,0,1,0,0
151407,53.1089,114.0929,0.8027,2.3983,8722.0,1245.7954,12.3133,0,1,0,0
151408,59.0881,114.1572,0.8518,2.3992,8722.5,1173.9845,12.417,0,1,0,0
151409,61.5604,112.4862,0.8812,2.3793,8723.0,1134.8162,12.3805,0,1,0,0
151410,65.2833,113.704,0.9175,2.3684,8723.5,1089.9182,12.3989,0,1,0,0
151411,60.729,110.3172,0.9718,2.3513,8724.0,1029.0183,12.3874,0,1,0,0
151412,59.2155,109.646,1.0326,2.3511,8724.5,968.4291,12.4225,0,1,0,0
151413,58.5661,110.2059,1.0698,2.3883,8725.0,934.7542,12.4098,0,1,0,0
151414,58.1957,108.3577,1.0573,2.4149,8725.5,945.8054,12.4062,0,1,0,0
151415,60.7734,109.2286,1.01,2.4199,8726.0,990.099,12.3943,0,1,0,0
151416,61.0744,109.5952,0.968,2.4243,8726.5,1033.0579,12.3914,0,1,0,0
151417,57.1458,107.8783,0.9541,2.4361,8727.0,1048.1082,12.4044,0,1,0,0
151418,50.1881,108.3904,0.9637,2.4466,8727.5,1037.6674,12.4118,0,1,0,0
151419,52.0941,107.1007,0.9793,2.4732,8728.0,1021.1375,12.3914,0,1,0,0
151420,49.6001,106.1377,0.9881,2.4747,8728.5,1012.0433,12.4062,0,1,0,0
151421,50.0385,105.8147,0.9895,2.4903,8729.0,1010.6115,12.3978,0,1,0,0
151422,48.6541,104.544,0.9807,2.4948,8729.5,1019.6798,12.3914,0,1,0,0
151423,49.7203,105.2223,0.9643,2.5015,8730.0,1037.0217,12.4101,0,1,0,0
151424,51.9603,106.3226,0.9624,2.5035,8730.5,1039.069,12.3914,0,1,0,0
151425,50.8227,103.6738,0.9821,2.5073,8731.0,1018.2263,12.4062,0,1,0,0
151426,48.6962,102.9903,0.9851,2.5034,8731.5,1015.1254,12.3978,0,1,0,0
151427,51.3397,103.4033,0.9412,2.4828,8732.0,1062.4734,12.421,0,1,0,0
151428,54.0097,104.4592,0.8825,2.4611,8732.5,1133.1445,12.3838,0,1,0,0
151429,55.6293,104.5306,0.8527,2.464,8733.0,1172.7454,12.4062,0,1,0,0
151430,49.9847,104.6451,0.8697,2.4712,8733.5,1149.8218,12.3914,0,1,0,0
151431,47.2081,103.2819,0.9318,2.4906,8734.0,1073.1917,12.4118,0,1,0,0
151432,47.3447,104.0276,1.005,2.4925,8734.5,995.0249,12.3932,0,1,0,0
151433,48.1347,102.4809,1.0352,2.4917,8735.0,965.9969,12.4118,0,1,0,0
151434,50.0586,100.7334,1.0267,2.4756,8735.5,973.9943,12.3932,0,1,0,0
151435,53.4271,102.6424,1.027,2.4723,8736.0,973.7099,12.3978,0,1,0,0
151436,46.0999,99.3233,1.0355,2.483,8736.5,965.717,12.4101,0,1,0,0
151437,46.309,100.0973,1.0096,2.4902,8737.0,990.4912,12.395,0,1,0,0
151438,47.2753,99.8135,0.9393,2.4981,8737.5,1064.6226,12.4098,0,1,0,0
151439,50.4943,100.444,0.8594,2.4891,8738.0,1163.6025,12.3995,0,1,0,0
151440,48.3363,101.2795,0.797,2.488,8738.5,1254.7052,12.4098,0,1,0,0
151441,49.9763,101.8195,0.7561,2.4794,8739.0,1322.5764,12.395,0,1,0,0
151442,50.6998,102.4515,0.7333,2.4934,8739.5,1363.6984,12.4153,0,1,0,0
151443,46.4216,102.3231,0.7241,2.497,8740.0,1381.0248,12.4098,0,1,0,0
151444,48.1044,101.2446,0.7170000000000001,2.4993,8740.5,1394.7001,12.3995,0,1,0,0
151445,52.7713,101.3404,0.6991,2.4728,8741.0,1430.4105,12.4041,0,1,0,0
151446,53.2186,101.1361,0.6717,2.4530000000000003,8741.5,1488.7599,12.428,0,1,0,0
151447,55.5649,101.3646,0.6464,2.4348,8742.0,1547.0298,12.436,0,1,0,0
151448,55.1669,101.8489,0.6385,2.4792,8742.5,1566.1708,12.415,0,1,0,0
151449,49.2748,101.619,0.6682,2.5084,8743.0,1496.5579,8.6667,0,1,0,0
151450,50.3714,98.3993,0.7389,2.562,8743.5,1353.3629999999996,12.4457,0,1,0,0
151451,47.2673,93.7131,0.7767,2.4962,8744.0,1287.4984,12.4041,0,1,0,0
151452,46.4229,92.2946,0.7122,2.4524,8744.5,1404.1,12.3564,0,1,0,0
151453,57.7083,90.7414,0.6422,2.4449,8745.0,1557.1473,12.3626,0,1,0,0
151454,58.7367,87.8041,0.6326,2.4181,8745.5,1580.7777,12.3409,0,1,0,0
151455,40.9286,85.9935,0.6411,2.4199,8746.0,1559.8191,12.27,0,1,0,0
151456,32.2021,84.0307,0.6047,2.3789,8746.5,1653.7125,12.2446,0,1,0,0
151457,29.4631,87.5849,0.5333,2.2986,8747.0,1875.1173,12.234000000000002,0,1,0,0
151458,30.4603,86.6185,0.4643,2.2183,8747.5,2153.7798,12.2282,0,1,0,0
151459,27.9443,92.7129,0.4061,2.1684,8748.0,2462.4478,12.2409,0,1,0,0
151460,28.7305,91.1306,0.3569,2.1596,8748.5,2801.9053,12.2323,0,1,0,0
151461,26.1863,92.3198,0.3193,2.1599,8749.0,3131.8511,12.2446,0,1,0,0
151462,26.1916,94.0713,0.2965,2.1726,8749.5,3372.6814,12.234000000000002,0,1,0,0
151463,24.3806,94.1813,0.2879,2.1721,8750.0,3473.4282,12.2427,0,1,0,0
151464,26.4032,93.3479,0.2882,2.1798,8750.5,3469.8127,12.2357,0,1,0,0
151465,24.616,92.7012,0.2913,2.1766,8751.0,3432.887,12.2427,0,1,0,0
151466,24.841,92.0844,0.2947,2.186,8751.5,3393.2812,12.2282,0,1,0,0
151467,26.0955,91.6418,0.3002,2.1802,8752.0,3331.1128,12.2495,0,1,0,0
151468,29.1385,91.1706,0.308,2.1869,8752.5,3246.7532,12.2427,0,1,0,0
151469,31.3094,90.9639,0.3158,2.1935,8753.0,3166.561,12.23,0,1,0,0
151470,27.2515,90.5772,0.3217,2.2007,8753.5,3108.4861,12.2323,0,1,0,0
151471,27.8451,90.8185,0.3252,2.1939,8754.0,3075.0308,12.2446,0,1,0,0
151472,26.5168,90.5081,0.3249,2.1897,8754.5,3077.8701,12.2478,0,1,0,0
151473,25.7036,90.5984,0.3213,2.1883,8755.0,3112.356,12.23,0,1,0,0
151474,25.2137,92.2803,0.3178,2.1909,8755.5,3146.6333,12.234000000000002,0,1,0,0
151475,26.7389,91.0612,0.3172,2.1928,8756.0,3152.585,12.2427,0,1,0,0
151476,28.8918,90.6978,0.3184,2.1963,8756.5,3140.7036,12.23,0,1,0,0
151477,24.9856,91.1251,0.3193,2.1926,8757.0,3131.8511,12.2357,0,1,0,0
151478,28.487,91.1684,0.3217,2.1896,8757.5,3108.4861,12.2427,0,1,0,0
151479,22.2154,90.1509,0.3264,2.192,8758.0,3063.7253,12.234000000000002,0,1,0,0
151480,27.767,91.7085,0.3298,2.1893,8758.5,3032.1406,12.2446,0,1,0,0
151481,27.0605,91.2991,0.328,2.1823,8759.0,3048.7805,12.2282,0,1,0,0
151482,31.7246,91.9952,0.3228,2.1798,8759.5,3097.8933,12.2478,0,1,0,0
151483,25.5348,91.1397,0.319,2.1746,8760.0,3134.7961,12.23,0,1,0,0
151484,25.786,91.9531,0.3199,2.1837,8760.5,3125.9768,12.2427,0,1,0,0
151485,25.9121,91.8509,0.3249,2.1945,8761.0,3077.8701,12.234000000000002,0,1,0,0
151486,24.6649,91.9299,0.3305,2.1908,8761.5,3025.7185,12.2446,0,1,0,0
151487,24.9557,91.6919,0.3331,2.1908,8762.0,3002.1016,12.2323,0,1,0,0
151488,24.8426,92.0691,0.3321,2.1892,8762.5,3011.1411,12.2446,0,1,0,0
151489,23.0248,92.1164,0.3282,2.1856,8763.0,3046.9226,12.2446,0,1,0,0
151490,26.5616,91.9769,0.3222,2.1811,8763.5,3103.6624,12.2323,0,1,0,0
151491,24.7082,91.1433,0.3144,2.1826,8764.0,3180.6616,12.23,0,1,0,0
151492,26.5736,91.5131,0.3062,2.1917,8764.5,3265.8394,12.2461,0,1,0,0
151493,24.7324,91.3689,0.301,2.195,8765.0,3322.259,12.2446,0,1,0,0
151494,27.2102,90.7699,0.3031,2.1941,8765.5,3299.2412,12.2203,0,1,0,0
151495,22.7523,90.3174,0.3132,2.1978,8766.0,3192.8481,12.2427,0,1,0,0
151496,21.9849,90.4507,0.3261,2.201,8766.5,3066.5442,12.2323,0,1,0,0
151497,25.3188,89.9489,0.335,2.2033,8767.0,2985.0745,12.2591,0,1,0,0
151498,26.6283,89.9411,0.3384,2.2053,8767.5,2955.0828,12.2203,0,1,0,0
151499,25.2584,89.6463,0.3387,2.2113,8768.0,2952.4653,12.2427,0,1,0,0
151500,25.3359,89.9024,0.3374,2.2176,8768.5,2963.8413,12.23,0,1,0,0
151501,28.1063,90.065,0.3355,2.2137,8769.0,2980.626,12.2617,0,1,0,0
151502,25.5048,89.4973,0.334,2.2013,8769.5,2994.012,12.2138,0,1,0,0
151503,26.1042,91.0176,0.3337,2.199,8770.0,2996.7036,12.2446,0,1,0,0
151504,24.8212,90.2657,0.3343,2.1971,8770.5,2991.325,12.234000000000002,0,1,0,0
151505,29.3197,90.2994,0.3345,2.2023,8771.0,2989.5364,12.2427,0,1,0,0
151506,25.1501,89.6643,0.3336,2.2095,8771.5,2997.6018,12.234000000000002,0,1,0,0
151507,25.2196,89.9407,0.333,2.2175,8772.0,3003.0029,12.2446,0,1,0,0
151508,25.2166,89.6159,0.3358,2.2185,8772.5,2977.9631,12.234000000000002,0,1,0,0
151509,25.4233,89.97200000000002,0.3434,2.2161,8773.0,2912.0559,12.2427,0,1,0,0
151510,28.0223,90.1899,0.3538,2.2211,8773.5,2826.4556,12.2264,0,1,0,0
151511,27.7532,89.8571,0.3623,2.2294,8774.0,2760.1436,12.2478,0,1,0,0
151512,23.8799,89.7751,0.3667,2.2306,8774.5,2727.0249,12.23,0,1,0,0
151513,24.6893,90.0874,0.3666,2.2263,8775.0,2727.7686,12.2478,0,1,0,0
151514,23.9882,89.1825,0.3627,2.2236,8775.5,2757.0996,12.2282,0,1,0,0
151515,23.7821,90.8727,0.35700000000000004,2.2236,8776.0,2801.1206,12.2446,0,1,0,0
151516,25.2939,92.2908,0.3532,2.2316,8776.5,2831.2571,12.234000000000002,0,1,0,0
151517,28.0957,92.3965,0.3551,2.2407,8777.0,2816.1082,12.2427,0,1,0,0
151518,26.4586,91.6128,0.3625,2.2827,8777.5,2758.6206,12.2357,0,1,0,0
151519,25.4749,85.2175,0.3719,2.3495,8778.0,2688.895,12.2323,0,1,0,0
151520,23.7998,83.1167,0.3786,2.4095,8778.5,2641.3101,12.2446,0,1,0,0
151521,26.362,80.6015,0.3808,2.3688,8779.0,2626.0503,12.2282,0,1,0,0
151522,24.9044,82.4688,0.3799,2.2882,8779.5,2632.2715,12.2478,0,1,0,0
151523,27.6447,84.5607,0.3786,2.2424,8780.0,2641.3101,12.23,0,1,0,0
151524,25.9255,90.0768,0.3781,2.2242,8780.5,2644.803,12.2427,0,1,0,0
151525,27.9018,92.0578,0.3776,2.2209,8781.0,2648.3049,12.2409,0,1,0,0
151526,26.2775,92.6469,0.3756,2.2076,8781.5,2662.4067,12.2446,0,1,0,0
151527,25.7687,92.7183,0.3715,2.2142,8782.0,2691.79,12.2271,0,1,0,0
151528,26.1449,88.8171,0.3669,2.2111,8782.5,2725.5383,12.2427,0,1,0,0
151529,24.9437,89.3,0.3642,2.2193,8783.0,2745.7441,12.234000000000002,0,1,0,0
151530,23.6433,89.5352,0.365,2.2197,8783.5,2739.7261,12.2373,0,1,0,0
151531,23.0708,88.8845,0.3684,2.2247,8784.0,2714.4407,12.2373,0,1,0,0
151532,26.806,89.0849,0.3713,2.2274,8784.5,2693.24,12.2409,0,1,0,0
151533,24.3073,88.9386,0.3716,2.2284,8785.0,2691.0657,12.2355,0,1,0,0
151534,22.8358,88.3723,0.3699,2.227,8785.5,2703.4333,12.2426,0,1,0,0
151535,24.1735,87.6905,0.3684,2.2201,8786.0,2714.4407,12.2337,0,1,0,0
151536,27.6,87.8316,0.3683,2.2212,8786.5,2715.178,12.2409,0,1,0,0
151537,25.7945,87.6592,0.3692,2.2181,8787.0,2708.5591,12.2373,0,1,0,0
151538,26.6283,87.6054,0.3719,2.2124,8787.5,2688.895,12.2409,0,1,0,0
151539,26.7737,87.84200000000001,0.3769,2.2092,8788.0,2653.2239,12.2373,0,1,0,0
151540,26.0506,89.6743,0.3816,2.2179,8788.5,2620.5452,12.2355,0,1,0,0
151541,23.3362,88.2496,0.3834,2.2152,8789.0,2608.2422,12.2426,0,1,0,0
151542,24.8269,87.73700000000002,0.3837,2.2167,8789.5,2606.2026,12.2355,0,1,0,0
151543,25.175,88.6579,0.384,2.2218,8790.0,2604.1667,12.2355,0,1,0,0
151544,27.611,88.2451,0.3832,2.2313,8790.5,2609.6035,12.2444,0,1,0,0
151545,26.5379,88.1817,0.3808,2.2285,8791.0,2626.0503,12.2445,0,1,0,0
151546,25.0482,88.4021,0.3776,2.226,8791.5,2648.3049,12.2445,0,1,0,0
151547,26.2114,88.3879,0.374,2.2318,8792.0,2673.7966,12.2495,0,1,0,0
151548,25.8832,89.0648,0.3703,2.2414,8792.5,2700.5132,12.2409,0,1,0,0
