,Wellname,Depth,GR,CAL,DRES,COND,DT,DEN,DTS,Zone_Chalk,Zone_Jurassic,Zone_Paleocene,Zone_Tertiary
168127,20-5d-7,3784.5,114.009,12.239,1.128,886.5248,133.613,2.185,354.537,0,0,1,0
168128,20-5d-7,3785.0,113.431,12.255,1.157,864.3043,133.673,2.181,351.401,0,0,1,0
168129,20-5d-7,3785.5,118.263,12.255,1.16,862.069,133.912,2.173,352.41,0,0,1,0
168130,20-5d-7,3786.0,120.124,12.255,1.154,866.5511,134.518,2.173,358.24,0,0,1,0
168131,20-5d-7,3786.5,122.885,12.247,1.145,873.3625,134.92600000000002,2.175,358.707,0,0,1,0
168132,20-5d-7,3787.0,116.785,12.243,1.15,869.5652,135.562,2.17,355.591,0,0,1,0
168133,20-5d-7,3787.5,114.998,12.231,1.115,896.8610000000001,135.657,2.1590000000000003,355.274,0,0,1,0
168134,20-5d-7,3788.0,109.919,12.219,1.088,919.1176,135.536,2.149,350.835,0,0,1,0
168135,20-5d-7,3788.5,106.871,12.213,1.042,959.6929,135.19,2.143,352.94699999999995,0,0,1,0
168136,20-5d-7,3789.0,104.033,12.207,0.888,1126.1261,133.939,2.136,352.806,0,0,1,0
168137,20-5d-7,3789.5,105.043,12.215,0.851,1175.0881,133.654,2.132,354.5780000000001,0,0,1,0
168138,20-5d-7,3790.0,109.455,12.226,0.8440000000000001,1184.8341,133.619,2.134,357.9890000000001,0,0,1,0
168139,20-5d-7,3790.5,110.211,12.215,1.003,997.009,134.408,2.142,355.3280000000001,0,0,1,0
168140,20-5d-7,3791.0,107.646,12.207,0.988,1012.1458,134.638,2.148,350.718,0,0,1,0
168141,20-5d-7,3791.5,104.406,12.201,1.005,995.0249,134.7,2.152,352.432,0,0,1,0
168142,20-5d-7,3792.0,107.278,12.207,1.051,951.4748,134.714,2.15,355.017,0,0,1,0
168143,20-5d-7,3792.5,111.445,12.259,1.044,957.8544,134.499,2.147,355.3769999999999,0,0,1,0
168144,20-5d-7,3793.0,111.767,12.191,0.911,1097.6948,134.814,2.143,355.964,0,0,1,0
168145,20-5d-7,3793.5,111.901,12.215,0.895,1117.3185,134.73,2.141,358.0619999999999,0,0,1,0
168146,20-5d-7,3794.0,112.007,12.223,0.966,1035.1967,134.641,2.141,361.295,0,0,1,0
168147,20-5d-7,3794.5,111.765,12.216,1.095,913.242,134.744,2.148,360.898,0,0,1,0
168148,20-5d-7,3795.0,111.369,12.243,1.092,915.7509,134.85299999999998,2.151,359.217,0,0,1,0
168149,20-5d-7,3795.5,108.628,12.255,1.116,896.0573,135.661,2.145,356.63699999999994,0,0,1,0
168150,20-5d-7,3796.0,107.439,12.231,1.073,931.9665,135.74200000000002,2.137,353.445,0,0,1,0
168151,20-5d-7,3796.5,106.323,12.223,1.029,971.8173,135.595,2.132,355.296,0,0,1,0
168152,20-5d-7,3797.0,111.258,12.219,0.993,1007.0494,135.514,2.135,355.38,0,0,1,0
168153,20-5d-7,3797.5,112.452,12.213,0.966,1035.1967,135.515,2.136,356.478,0,0,1,0
168154,20-5d-7,3798.0,116.53,12.247,0.94,1063.8298,135.339,2.137,359.517,0,0,1,0
168155,20-5d-7,3798.5,113.733,12.255,0.972,1028.8066,134.86700000000002,2.142,358.326,0,0,1,0
168156,20-5d-7,3799.0,111.876,12.247,1.07,934.5794,134.685,2.152,356.384,0,0,1,0
168157,20-5d-7,3799.5,109.574,12.231,1.101,908.2653,134.498,2.158,353.5,0,0,1,0
168158,20-5d-7,3800.0,109.223,12.236,1.084,922.5092,134.216,2.154,348.329,0,0,1,0
168159,20-5d-7,3800.5,113.891,12.237,1.045,956.9379,133.547,2.142,345.367,0,0,1,0
168160,20-5d-7,3801.0,112.793,12.231,0.95,1052.6316,133.906,2.132,344.606,0,0,1,0
168161,20-5d-7,3801.5,110.358,12.237,0.904,1106.1947,133.911,2.132,347.39,0,0,1,0
168162,20-5d-7,3802.0,106.009,12.255,0.894,1118.5682,134.142,2.142,351.742,0,0,1,0
168163,20-5d-7,3802.5,105.748,12.255,0.962,1039.501,134.42600000000002,2.15,351.559,0,0,1,0
168164,20-5d-7,3803.0,112.391,12.261,1.036,965.251,134.73,2.161,352.485,0,0,1,0
168165,20-5d-7,3803.5,114.284,12.273,1.105,904.9774,135.278,2.166,356.1380000000001,0,0,1,0
168166,20-5d-7,3804.0,119.816,12.326,1.084,922.5092,135.618,2.165,354.01199999999994,0,0,1,0
168167,20-5d-7,3804.5,114.218,12.263,1.073,931.9665,135.889,2.1590000000000003,353.415,0,0,1,0
168168,20-5d-7,3805.0,116.18,12.255,1.064,939.8496,135.67,2.15,354.0180000000001,0,0,1,0
168169,20-5d-7,3805.5,110.72,12.243,1.119,893.6551,135.218,2.149,352.899,0,0,1,0
168170,20-5d-7,3806.0,111.414,12.231,1.074,931.0987,134.47,2.151,348.771,0,0,1,0
168171,20-5d-7,3806.5,109.427,12.237,1.038,963.3912,134.18,2.155,347.465,0,0,1,0
168172,20-5d-7,3807.0,110.505,12.249,1.047,955.1098,133.27700000000002,2.153,350.001,0,0,1,0
168173,20-5d-7,3807.5,107.796,12.239,1.069,935.4537,132.583,2.148,351.856,0,0,1,0
168174,20-5d-7,3808.0,108.856,12.231,1.058,945.1796,131.417,2.145,348.094,0,0,1,0
168175,20-5d-7,3808.5,112.279,12.231,1.02,980.3922,132.128,2.148,347.94699999999995,0,0,1,0
168176,20-5d-7,3809.0,119.893,12.255,1.014,986.1932,133.185,2.137,350.509,0,0,1,0
168177,20-5d-7,3809.5,124.497,12.271,1.071,933.7068,133.81799999999998,2.114,353.551,0,0,1,0
168178,20-5d-7,3810.0,123.807,12.279000000000002,1.143,874.8906,134.094,2.109,357.782,0,0,1,0
168179,20-5d-7,3810.5,117.905,12.517,1.195,836.8201,135.203,2.126,356.787,0,0,1,0
168180,20-5d-7,3811.0,113.509,12.263,1.182,846.0237,135.373,2.15,357.01199999999994,0,0,1,0
168181,20-5d-7,3811.5,110.274,12.263,1.173,852.515,134.33700000000002,2.156,357.798,0,0,1,0
168182,20-5d-7,3812.0,107.637,12.271,1.098,910.7468,133.661,2.152,355.855,0,0,1,0
168183,20-5d-7,3812.5,107.622,12.267,1.043,958.7728,134.322,2.149,352.36,0,0,1,0
168184,20-5d-7,3813.0,108.03,12.284,1.031,969.9321,134.68,2.144,349.925,0,0,1,0
168185,20-5d-7,3813.5,114.727,12.279000000000002,1.0659999999999998,938.0863,134.87,2.142,352.8930000000001,0,0,1,0
168186,20-5d-7,3814.0,109.932,12.286,1.126,888.0994,134.741,2.145,354.207,0,0,1,0
168187,20-5d-7,3814.5,105.571,12.267,1.157,864.3043,134.799,2.152,352.685,0,0,1,0
168188,20-5d-7,3815.0,102.572,12.255,1.135,881.0573,134.928,2.158,348.711,0,0,1,0
168189,20-5d-7,3815.5,102.667,12.267,1.146,872.6003,134.94799999999998,2.16,347.974,0,0,1,0
168190,20-5d-7,3816.0,107.196,12.279000000000002,1.154,866.5511,134.671,2.1590000000000003,350.396,0,0,1,0
168191,20-5d-7,3816.5,108.96,12.279000000000002,1.168,856.1644,134.484,2.158,353.24300000000005,0,0,1,0
168192,20-5d-7,3817.0,113.813,12.273,1.189,841.0429,134.246,2.156,353.82199999999995,0,0,1,0
168193,20-5d-7,3817.5,113.529,12.279000000000002,1.133,882.6125,134.77,2.149,352.199,0,0,1,0
168194,20-5d-7,3818.0,113.302,12.344,1.096,912.4088,134.9,2.139,352.28,0,0,1,0
168195,20-5d-7,3818.5,108.163,12.31,1.139,877.9631,134.40200000000002,2.132,353.055,0,0,1,0
168196,20-5d-7,3819.0,110.729,12.279000000000002,1.204,830.5648,134.05100000000002,2.135,357.934,0,0,1,0
168197,20-5d-7,3819.5,112.859,12.255,1.188,841.7509,133.946,2.143,366.82,0,0,1,0
168198,20-5d-7,3820.0,116.541,12.255,1.157,864.3043,134.415,2.136,364.595,0,0,1,0
168199,20-5d-7,3820.5,115.948,12.255,1.108,902.527,133.974,2.132,356.332,0,0,1,0
168200,20-5d-7,3821.0,111.334,12.279000000000002,1.101,908.2653,133.489,2.128,350.226,0,0,1,0
168201,20-5d-7,3821.5,113.353,12.286,1.0659999999999998,938.0863,132.939,2.141,347.664,0,0,1,0
168202,20-5d-7,3822.0,108.762,12.263,1.137,879.5075,132.631,2.15,342.992,0,0,1,0
168203,20-5d-7,3822.5,112.07,12.279000000000002,1.232,811.6883,132.463,2.152,342.555,0,0,1,0
168204,20-5d-7,3823.0,111.569,12.279000000000002,1.284,778.8162,132.14700000000002,2.151,343.141,0,0,1,0
168205,20-5d-7,3823.5,112.98,12.296,1.277,783.0854,132.143,2.151,343.3780000000001,0,0,1,0
168206,20-5d-7,3824.0,112.946,12.362,1.222,818.3306,132.362,2.155,353.474,0,0,1,0
168207,20-5d-7,3824.5,110.287,12.314,1.2009999999999998,832.6395,132.528,2.157,340.991,0,0,1,0
168208,20-5d-7,3825.0,112.363,12.308,1.24,806.4516,133.68200000000002,2.156,343.158,0,0,1,0
168209,20-5d-7,3825.5,114.028,12.286,1.248,801.2819999999998,133.957,2.156,344.38699999999994,0,0,1,0
168210,20-5d-7,3826.0,117.446,12.279000000000002,1.245,803.2128,132.933,2.161,340.232,0,0,1,0
168211,20-5d-7,3826.5,119.202,12.302,1.216,822.3685,134.236,2.167,331.315,0,0,1,0
168212,20-5d-7,3827.0,121.243,12.31,1.214,823.7233,134.48,2.169,340.39,0,0,1,0
168213,20-5d-7,3827.5,114.181,12.284,1.229,813.6697,135.053,2.161,347.106,0,0,1,0
168214,20-5d-7,3828.0,113.231,12.271,1.253,798.0846,134.019,2.15,356.663,0,0,1,0
168215,20-5d-7,3828.5,106.866,12.255,1.251,799.3605,133.635,2.142,357.63699999999994,0,0,1,0
168216,20-5d-7,3829.0,109.055,12.267,1.234,810.3728,133.418,2.143,359.195,0,0,1,0
168217,20-5d-7,3829.5,106.987,12.24,1.176,850.3401,133.203,2.151,357.1090000000001,0,0,1,0
168218,20-5d-7,3830.0,112.956,12.255,1.146,872.6003,131.763,2.162,353.233,0,0,1,0
168219,20-5d-7,3830.5,113.284,12.255,1.156,865.0519,130.839,2.167,344.144,0,0,1,0
168220,20-5d-7,3831.0,113.465,12.255,1.204,830.5648,131.899,2.168,338.858,0,0,1,0
168221,20-5d-7,3831.5,109.781,12.243,1.229,813.6697,131.52100000000002,2.164,344.754,0,0,1,0
168222,20-5d-7,3832.0,110.416,12.231,1.16,862.069,131.605,2.155,343.793,0,0,1,0
168223,20-5d-7,3832.5,109.999,12.239,1.123,890.4719,131.28799999999998,2.146,342.67,0,0,1,0
168224,20-5d-7,3833.0,110.5,12.249,1.119,893.6551,130.60399999999998,2.143,337.56,0,0,1,0
168225,20-5d-7,3833.5,112.402,12.255,1.176,850.3401,130.481,2.148,336.42,0,0,1,0
168226,20-5d-7,3834.0,112.614,12.245,1.16,862.069,130.088,2.153,337.793,0,0,1,0
168227,20-5d-7,3834.5,114.09,12.255,1.147,871.8396,129.549,2.158,338.6090000000001,0,0,1,0
168228,20-5d-7,3835.0,110.936,12.255,1.18,847.4576,129.134,2.162,336.059,0,0,1,0
168229,20-5d-7,3835.5,108.268,12.231,1.22,819.6721,129.16299999999998,2.167,333.93,0,0,1,0
168230,20-5d-7,3836.0,105.222,12.247,1.189,841.0429,127.95,2.17,331.112,0,0,1,0
168231,20-5d-7,3836.5,104.986,12.231,1.212,825.0825,129.649,2.173,329.722,0,0,1,0
168232,20-5d-7,3837.0,106.105,12.231,1.247,801.9246,128.314,2.176,328.6269999999999,0,0,1,0
168233,20-5d-7,3837.5,107.447,12.225,1.232,811.6883,128.42,2.175,330.38699999999994,0,0,1,0
168234,20-5d-7,3838.0,105.125,12.219,1.207,828.5004,128.416,2.17,323.371,0,0,1,0
168235,20-5d-7,3838.5,106.047,12.237,1.231,812.3477,130.059,2.162,323.751,0,0,1,0
168236,20-5d-7,3839.0,106.737,12.231,1.291,774.5933,129.905,2.157,325.071,0,0,1,0
168237,20-5d-7,3839.5,109.351,12.207,1.3030000000000002,767.4597,130.09799999999998,2.157,328.131,0,0,1,0
168238,20-5d-7,3840.0,106.143,12.191,1.3130000000000002,761.6146,130.549,2.16,330.306,0,0,1,0
168239,20-5d-7,3840.5,104.124,12.219,1.306,765.6968,130.72899999999998,2.168,326.686,0,0,1,0
168240,20-5d-7,3841.0,104.744,12.207,1.2919999999999998,773.9938,130.64700000000002,2.175,324.686,0,0,1,0
168241,20-5d-7,3841.5,106.491,12.183,1.275,784.3137,130.399,2.1790000000000003,326.026,0,0,1,0
168242,20-5d-7,3842.0,107.6,12.183,1.202,831.9467,130.251,2.17,338.181,0,0,1,0
168243,20-5d-7,3842.5,108.206,12.183,1.137,879.5075,130.774,2.1630000000000003,343.68,0,0,1,0
168244,20-5d-7,3843.0,110.229,12.189,1.138,878.7346,130.626,2.16,330.54,0,0,1,0
168245,20-5d-7,3843.5,111.19,12.183,1.212,825.0825,130.02200000000002,2.166,323.355,0,0,1,0
168246,20-5d-7,3844.0,110.744,12.195,1.251,799.3605,129.391,2.17,321.905,0,0,1,0
168247,20-5d-7,3844.5,112.298,12.183,1.238,807.7544,127.838,2.168,313.572,0,0,1,0
168248,20-5d-7,3845.0,108.311,12.189,1.229,813.6697,127.57,2.164,307.578,0,0,1,0
168249,20-5d-7,3845.5,109.522,12.231,1.243,804.5052,128.621,2.153,320.413,0,0,1,0
168250,20-5d-7,3846.0,107.037,12.231,1.259,794.2812,130.268,2.141,337.746,0,0,1,0
168251,20-5d-7,3846.5,108.952,12.247,1.253,798.0846,132.792,2.132,365.701,0,0,1,0
168252,20-5d-7,3847.0,106.18,12.237,1.243,804.5052,133.864,2.137,378.003,0,0,1,0
168253,20-5d-7,3847.5,106.658,12.231,1.256,796.1783,135.461,2.154,377.897,0,0,1,0
168254,20-5d-7,3848.0,109.308,12.231,1.283,779.4232,134.649,2.171,378.12,0,0,1,0
168255,20-5d-7,3848.5,110.005,12.231,1.271,786.7819999999998,131.755,2.177,336.1930000000001,0,0,1,0
168256,20-5d-7,3849.0,112.269,12.231,1.247,801.9246,130.01,2.17,338.796,0,0,1,0
168257,20-5d-7,3849.5,116.249,12.231,1.269,788.0219999999998,131.32399999999998,2.1590000000000003,344.849,0,0,1,0
168258,20-5d-7,3850.0,118.876,12.239,1.283,779.4232,132.90200000000002,2.147,347.409,0,0,1,0
168259,20-5d-7,3850.5,114.596,12.195,1.259,794.2812,134.191,2.144,349.821,0,0,1,0
168260,20-5d-7,3851.0,108.466,12.183,1.241,805.8018,135.29399999999998,2.143,357.538,0,0,1,0
168261,20-5d-7,3851.5,102.719,12.225,1.231,812.3477,135.542,2.147,364.014,0,0,1,0
168262,20-5d-7,3852.0,104.693,12.207,1.252,798.722,133.197,2.151,357.3930000000001,0,0,1,0
168263,20-5d-7,3852.5,106.784,12.225,1.264,791.1392,132.634,2.155,354.89,0,0,1,0
168264,20-5d-7,3853.0,110.985,12.231,1.281,780.6401,132.645,2.155,327.406,0,0,1,0
168265,20-5d-7,3853.5,111.706,12.223,1.265,790.5139,131.20600000000002,2.155,318.085,0,0,1,0
168266,20-5d-7,3854.0,111.655,12.207,1.271,786.7819999999998,131.009,2.151,308.46,0,0,1,0
168267,20-5d-7,3854.5,112.815,12.207,1.265,790.5139,130.916,2.15,304.298,0,0,1,0
168268,20-5d-7,3855.0,114.376,12.220999999999998,1.254,797.4482,129.953,2.139,322.971,0,0,1,0
168269,20-5d-7,3855.5,114.588,12.191,1.25,800.0,128.98,2.136,322.702,0,0,1,0
168270,20-5d-7,3856.0,115.168,12.183,1.2819999999999998,780.0312,128.601,2.134,320.738,0,0,1,0
168271,20-5d-7,3856.5,108.555,12.183,1.328,753.0121,125.606,2.144,319.825,0,0,1,0
168272,20-5d-7,3857.0,103.701,12.213,1.311,762.7765,125.004,2.135,317.721,0,0,1,0
168273,20-5d-7,3857.5,100.834,12.191,1.3,769.2308,130.6264,2.085,314.3640000000001,0,0,1,0
168274,20-5d-7,3858.0,102.338,12.199000000000002,1.296,771.6049,137.471,2.028,318.186,0,0,1,0
168275,20-5d-7,3858.5,101.477,12.231,1.301,768.6395,140.1392,1.996,324.4890000000001,0,0,1,0
168276,20-5d-7,3859.0,101.139,12.171,1.233,811.03,142.3434,1.996,331.786,0,0,1,0
168277,20-5d-7,3859.5,101.886,12.175,1.205,829.8755,144.8956,1.998,356.6090000000001,0,0,1,0
168278,20-5d-7,3860.0,101.279,12.374,1.199,834.0284,145.0116,1.992,362.507,0,0,1,0
168279,20-5d-7,3860.5,98.878,12.326,1.237,808.4075,145.0116,2.0,363.608,0,0,1,0
168280,20-5d-7,3861.0,97.23,12.362,1.235,809.7166,144.4315,2.019,375.583,0,0,1,0
168281,20-5d-7,3861.5,99.827,12.231,1.221,819.0009,141.6473,2.056,389.47,0,0,1,0
168282,20-5d-7,3862.0,99.42,12.959,1.236,809.0615,140.0232,2.088,403.396,0,0,1,0
168283,20-5d-7,3862.5,103.588,13.13,1.243,804.5052,138.9791,2.116,410.39,0,0,1,0
168284,20-5d-7,3863.0,102.852,12.237,1.267,789.2660000000002,136.8909,2.121,417.032,0,0,1,0
168285,20-5d-7,3863.5,107.687,12.231,1.28,781.25,134.1067,2.125,407.885,0,0,1,0
168286,20-5d-7,3864.0,111.592,12.223,1.224,816.9935,131.0905,2.13,398.172,0,0,1,0
168287,20-5d-7,3864.5,112.615,12.191,1.17,854.7009,129.9304,2.145,373.074,0,0,1,0
168288,20-5d-7,3865.0,112.671,12.195,1.187,842.46,129.1183,2.156,315.564,0,0,1,0
168289,20-5d-7,3865.5,108.564,12.207,1.295,772.2008,128.4223,2.161,301.946,0,0,1,0
168290,20-5d-7,3866.0,108.888,12.191,1.344,744.0476,128.0742,2.158,293.178,0,0,1,0
168291,20-5d-7,3866.5,114.019,12.191,1.334,749.6252,126.806,2.156,309.651,0,0,1,0
168292,20-5d-7,3867.0,114.864,12.199000000000002,1.349,741.2899,128.377,2.153,312.676,0,0,1,0
168293,20-5d-7,3867.5,116.733,12.195,1.3630000000000002,733.6757,130.47899999999998,2.144,326.952,0,0,1,0
168294,20-5d-7,3868.0,114.417,12.159,1.331,751.3148,132.138,2.131,340.306,0,0,1,0
168295,20-5d-7,3868.5,113.435,12.191,1.291,774.5933,137.076,2.112,356.63,0,0,1,0
168296,20-5d-7,3869.0,109.834,12.207,1.268,788.6436,135.80100000000002,2.107,356.3730000000001,0,0,1,0
168297,20-5d-7,3869.5,112.332,12.223,1.264,791.1392,137.963,2.115,367.396,0,0,1,0
168298,20-5d-7,3870.0,114.981,12.183,1.283,779.4232,133.116,2.139,322.166,0,0,1,0
168299,20-5d-7,3870.5,117.114,12.195,1.3030000000000002,767.4597,129.643,2.151,312.869,0,0,1,0
168300,20-5d-7,3871.0,111.704,12.195,1.335,749.0637,128.898,2.152,325.56,0,0,1,0
168301,20-5d-7,3871.5,111.782,12.183,1.338,747.3841,131.118,2.144,343.889,0,0,1,0
168302,20-5d-7,3872.0,112.649,12.223,1.311,762.7765,129.869,2.137,338.7519999999999,0,0,1,0
168303,20-5d-7,3872.5,116.585,12.231,1.301,768.6395,132.439,2.136,350.7,0,0,1,0
168304,20-5d-7,3873.0,115.597,12.231,1.288,776.3975,135.02200000000002,2.135,361.214,0,0,1,0
168305,20-5d-7,3873.5,113.506,12.231,1.331,751.3148,135.68,2.138,368.43,0,0,1,0
168306,20-5d-7,3874.0,111.957,12.267,1.342,745.1565,133.751,2.146,372.827,0,0,1,0
168307,20-5d-7,3874.5,114.855,12.286,1.34,746.2686,133.843,2.157,359.935,0,0,1,0
168308,20-5d-7,3875.0,115.691,12.231,1.345,743.4944,132.295,2.167,347.869,0,0,1,0
168309,20-5d-7,3875.5,118.317,12.239,1.3230000000000002,755.8579,130.16899999999998,2.173,349.043,0,0,1,0
168310,20-5d-7,3876.0,115.121,12.231,1.2819999999999998,780.0312,129.144,2.18,356.31,0,0,1,0
168311,20-5d-7,3876.5,112.974,12.231,1.289,775.7952,127.702,2.185,337.766,0,0,1,0
168312,20-5d-7,3877.0,107.41,12.231,1.345,743.4944,126.065,2.1830000000000003,317.533,0,0,1,0
168313,20-5d-7,3877.5,109.371,12.231,1.3730000000000002,728.3321,127.453,2.178,299.409,0,0,1,0
168314,20-5d-7,3878.0,107.444,12.231,1.358,736.377,126.922,2.169,295.151,0,0,1,0
168315,20-5d-7,3878.5,112.914,12.223,1.327,753.5795,126.632,2.166,294.032,0,0,1,0
168316,20-5d-7,3879.0,107.767,12.217,1.324,755.2869999999998,128.248,2.166,315.002,0,0,1,0
168317,20-5d-7,3879.5,111.105,12.223,1.339,746.826,129.433,2.1630000000000003,316.84,0,0,1,0
168318,20-5d-7,3880.0,111.716,12.215,1.361,734.7539,128.642,2.154,330.6330000000001,0,0,1,0
168319,20-5d-7,3880.5,116.073,12.195,1.346,742.9421,129.08700000000002,2.144,331.1,0,0,1,0
168320,20-5d-7,3881.0,115.232,12.191,1.3330000000000002,750.1876,130.137,2.145,333.525,0,0,1,0
168321,20-5d-7,3881.5,112.233,12.201,1.365,732.6007,130.049,2.151,336.325,0,0,1,0
168322,20-5d-7,3882.0,110.017,12.223,1.385,722.0217,130.069,2.158,340.795,0,0,1,0
168323,20-5d-7,3882.5,110.129,12.231,1.378,725.6894,129.937,2.15,341.992,0,0,1,0
168324,20-5d-7,3883.0,108.677,12.223,1.337,747.9432,131.702,2.137,344.665,0,0,1,0
168325,20-5d-7,3883.5,108.058,12.201,1.276,783.699,135.028,2.122,364.102,0,0,1,0
168326,20-5d-7,3884.0,109.529,12.374,1.2,833.3333,135.672,2.112,396.05,0,0,1,0
168327,20-5d-7,3884.5,109.185,12.191,1.165,858.3691,135.226,2.11,381.23800000000006,0,0,1,0
168328,20-5d-7,3885.0,110.112,12.732,1.183,845.3085,134.584,2.12,376.866,0,0,1,0
168329,20-5d-7,3885.5,107.782,12.501,1.279,781.8608,132.54399999999998,2.139,365.365,0,0,1,0
168330,20-5d-7,3886.0,108.785,12.231,1.339,746.826,126.542,2.151,347.86,0,0,1,0
168331,20-5d-7,3886.5,115.214,12.215,1.279,781.8608,130.254,2.154,336.2940000000001,0,0,1,0
168332,20-5d-7,3887.0,116.202,12.215,1.281,780.6401,131.716,2.147,324.985,0,0,1,0
168333,20-5d-7,3887.5,115.597,12.207,1.308,764.5260000000002,132.02200000000002,2.143,325.28,0,0,1,0
168334,20-5d-7,3888.0,110.75,12.201,1.317,759.3015,131.972,2.139,358.88699999999994,0,0,1,0
168335,20-5d-7,3888.5,111.653,12.207,1.3030000000000002,767.4597,131.755,2.144,333.281,0,0,1,0
168336,20-5d-7,3889.0,111.463,12.223,1.347,742.3905,131.817,2.148,329.7530000000001,0,0,1,0
168337,20-5d-7,3889.5,109.933,12.231,1.368,730.9941,130.237,2.154,330.277,0,0,1,0
168338,20-5d-7,3890.0,111.176,12.226,1.336,748.503,129.376,2.155,326.881,0,0,1,0
168339,20-5d-7,3890.5,112.005,12.249,1.318,758.7253,130.716,2.154,332.86300000000006,0,0,1,0
168340,20-5d-7,3891.0,114.308,12.239,1.325,754.717,134.06,2.146,349.326,0,0,1,0
168341,20-5d-7,3891.5,108.666,12.223,1.344,744.0476,135.719,2.129,366.867,0,0,1,0
168342,20-5d-7,3892.0,109.559,12.223,1.291,774.5933,137.65200000000002,2.115,362.3,0,0,1,0
168343,20-5d-7,3892.5,110.631,12.286,1.197,835.4219,138.226,2.109,362.659,0,0,1,0
168344,20-5d-7,3893.0,110.118,12.201,1.145,873.3625,135.681,2.113,354.7530000000001,0,0,1,0
168345,20-5d-7,3893.5,108.676,12.35,1.157,864.3043,138.623,2.126,353.611,0,0,1,0
168346,20-5d-7,3894.0,109.029,12.302,1.217,821.6927,136.219,2.139,362.092,0,0,1,0
168347,20-5d-7,3894.5,118.969,12.317,1.232,811.6883,136.299,2.156,369.55300000000005,0,0,1,0
168348,20-5d-7,3895.0,120.247,12.247,1.258,794.9125,135.745,2.164,379.355,0,0,1,0
168349,20-5d-7,3895.5,116.8,12.231,1.24,806.4516,134.825,2.169,377.849,0,0,1,0
168350,20-5d-7,3896.0,111.236,12.247,1.281,780.6401,133.694,2.171,370.08,0,0,1,0
168351,20-5d-7,3896.5,109.118,12.239,1.236,809.0615,131.752,2.176,352.463,0,0,1,0
168352,20-5d-7,3897.0,111.736,12.243,1.252,798.722,127.846,2.1830000000000003,337.046,0,0,1,0
168353,20-5d-7,3897.5,110.542,12.231,1.218,821.018,126.633,2.184,317.741,0,0,1,0
168354,20-5d-7,3898.0,109.675,12.231,1.198,834.7245,127.43,2.181,314.844,0,0,1,0
168355,20-5d-7,3898.5,109.677,12.255,1.19,840.3361,128.49200000000002,2.1790000000000003,324.459,0,0,1,0
168356,20-5d-7,3899.0,110.799,12.255,1.229,813.6697,129.678,2.169,341.721,0,0,1,0
168357,20-5d-7,3899.5,114.524,12.255,1.264,791.1392,130.23,2.164,341.781,0,0,1,0
168358,20-5d-7,3900.0,114.428,12.273,1.212,825.0825,131.613,2.17,340.4480000000001,0,0,1,0
168359,20-5d-7,3900.5,113.661,12.296,1.268,788.6436,132.076,2.189,339.526,0,0,1,0
168360,20-5d-7,3901.0,109.201,12.271,1.349,741.2899,131.836,2.191,336.225,0,0,1,0
168361,20-5d-7,3901.5,109.898,12.255,1.351,740.1925,131.803,2.175,333.55800000000005,0,0,1,0
168362,20-5d-7,3902.0,111.743,12.245,1.285,778.2101,130.64700000000002,2.16,327.462,0,0,1,0
168363,20-5d-7,3902.5,117.911,12.231,1.24,806.4516,129.409,2.164,327.788,0,0,1,0
168364,20-5d-7,3903.0,116.055,12.231,1.255,796.8127,128.237,2.17,323.186,0,0,1,0
168365,20-5d-7,3903.5,117.052,12.231,1.236,809.0615,127.923,2.177,324.407,0,0,1,0
168366,20-5d-7,3904.0,113.501,12.231,1.246,802.5682,126.524,2.1790000000000003,318.392,0,0,1,0
168367,20-5d-7,3904.5,116.589,12.231,1.264,791.1392,126.144,2.18,318.656,0,0,1,0
168368,20-5d-7,3905.0,116.452,12.231,1.3130000000000002,761.6146,126.82,2.178,315.194,0,0,1,0
168369,20-5d-7,3905.5,113.406,12.231,1.3259999999999998,754.1478,128.292,2.177,326.398,0,0,1,0
168370,20-5d-7,3906.0,108.407,12.231,1.288,776.3975,128.892,2.175,329.8880000000001,0,0,1,0
168371,20-5d-7,3906.5,104.413,12.243,1.202,831.9467,131.317,2.172,335.82199999999995,0,0,1,0
168372,20-5d-7,3907.0,103.675,12.231,1.16,862.069,132.05,2.165,339.596,0,0,1,0
168373,20-5d-7,3907.5,107.15,12.223,1.15,869.5652,132.281,2.168,341.0490000000001,0,0,1,0
168374,20-5d-7,3908.0,105.566,12.231,1.176,850.3401,132.096,2.169,338.5680000000001,0,0,1,0
168375,20-5d-7,3908.5,109.898,12.239,1.218,821.018,131.387,2.176,336.2519999999999,0,0,1,0
168376,20-5d-7,3909.0,105.22,12.223,1.232,811.6883,129.651,2.175,330.806,0,0,1,0
168377,20-5d-7,3909.5,109.924,12.231,1.239,807.1025,127.962,2.174,325.616,0,0,1,0
168378,20-5d-7,3910.0,108.504,12.226,1.217,821.6927,128.02700000000002,2.171,323.597,0,0,1,0
168379,20-5d-7,3910.5,112.979,12.231,1.204,830.5648,127.433,2.167,321.317,0,0,1,0
168380,20-5d-7,3911.0,111.898,12.231,1.194,837.5209,127.631,2.166,317.19,0,0,1,0
168381,20-5d-7,3911.5,111.434,12.231,1.185,843.8819,126.87,2.171,319.487,0,0,1,0
168382,20-5d-7,3912.0,107.128,12.231,1.25,800.0,127.611,2.177,323.502,0,0,1,0
168383,20-5d-7,3912.5,107.777,12.207,1.3019999999999998,768.0491,127.499,2.181,319.579,0,0,1,0
